Hour,Total_Volume,Avg_Tx,Median_Tx,Tx_Std,Tx_Count,Unique_Senders,Unique_Receivers,Large_Tx_Count,Volume_Per_Sender,Tx_Per_Sender,Volume_Change_Pct,TxCount_Change_Pct,is_stress_period
2022-05-11 04:00:00,354.048179494015,0.08911356141304179,0.0027,0.5303367998903137,3973,1816,2236,324,0.19496045126322412,2.1877753303964758,-38.817934271075785,-14.022938757844628,False
2022-05-11 05:00:00,299.169109057634,0.06057281009468192,0.003,0.32008735048123127,4939,2347,2556,280,0.12746872989247293,2.1043885811674476,-15.500452654441265,24.314120312106713,False
2022-05-11 06:00:00,482.893626620927,0.08901265006837364,0.00406976,1.0042789413219237,5425,2127,3024,314,0.22703038393085426,2.550540667606958,61.4115936441483,9.840048592832563,False
2022-05-11 07:00:00,845.702950479125,0.12901646841786804,0.00448654505,1.9881110244566147,6555,2517,3672,422,0.33599640464009733,2.604290822407628,75.1323487942831,20.829493087557594,False
2022-05-11 08:00:00,637.634400692883,0.10093943338497435,0.003987,1.1746238163771732,6317,2806,3697,448,0.22723962961257413,2.251247327156094,-24.60302990173592,-3.630816170861939,False
2022-05-11 09:00:00,533.904853536444,0.07707591360422174,0.002584777561,0.7049652231410839,6927,3446,3677,342,0.15493466440407544,2.01015670342426,-16.26787184689561,9.656482507519382,False
2022-05-11 10:00:00,618.336587538276,0.08710192809385492,0.002516155992,1.2501205947890013,7099,3222,4071,337,0.19191079687718066,2.2032898820608318,15.814003832813794,2.4830373899234814,False
2022-05-11 11:00:00,856.262510271289,0.14090217381459422,0.002642262287,2.549618264422457,6077,2475,3809,317,0.3459646506146622,2.4553535353535354,38.478383380198245,-14.396393858289901,False
2022-05-11 12:00:00,924.4737376992371,0.12042122413693332,0.003916576199,2.381385302409997,7677,2981,4193,518,0.3101220186847491,2.575310298557531,7.966158346268926,26.32878064834623,False
2022-05-11 13:00:00,2196.722616408385,0.30543974087992004,0.005,2.431452295333164,7192,2433,4624,748,0.9028864021407255,2.956021372790793,137.61871504056225,-6.31757196821675,True
2022-05-11 14:00:00,1725.857980520231,0.18438653638036656,0.002862333391,1.476955474004452,9360,3804,5862,672,0.45369557847534986,2.4605678233438484,-21.434869945392197,30.14460511679644,True
2022-05-11 15:00:00,976.379759996991,0.10753081057235583,0.0021166524965,0.8199675846179512,9080,3566,5770,561,0.2738025126183373,2.5462703309029724,-43.426413353972634,-2.991452991452992,False
2022-05-11 16:00:00,1757.121164619407,0.23011015775529164,0.00257,4.015370742385004,7636,3289,4487,604,0.5342417648584393,2.3216783216783217,79.96288294882537,-15.903083700440524,True
2022-05-11 17:00:00,1612.309296108989,0.2155781917514359,0.002873130893,4.286399404873544,7479,3182,4467,442,0.5066968246728438,2.350408548082967,-8.241427593400152,-2.056050288108957,True
2022-05-11 18:00:00,816.647361065889,0.11460108911954658,0.0025,1.1263963450822463,7126,3028,4245,458,0.2696986000878101,2.35336856010568,-49.34921214951022,-4.719882337210857,False
2022-05-11 19:00:00,816.268936389555,0.116526614759394,0.003,0.7769784041509977,7005,2516,4124,453,0.3244312147812222,2.784181240063593,-0.04633881089629588,-1.6980072972214377,False
2022-05-11 20:00:00,930.668056546653,0.14656189866876426,0.0030081990999999996,1.0238155438838128,6350,2573,3671,478,0.36170542423111274,2.467936261173727,14.014881010062386,-9.350463954318345,False
2022-05-11 21:00:00,1149.607577820996,0.1802740438797234,0.004,2.1565986851697323,6377,2659,3667,534,0.43234583596126214,2.398270026325686,23.524985061456015,0.42519685039370536,False
2022-05-11 22:00:00,1228.700462186128,0.19910880929932395,0.003002858279,2.166474682174364,6171,2302,3770,483,0.5337534588123928,2.6807124239791484,6.879989823575028,-3.2303591030265033,False
2022-05-11 23:00:00,1331.922791646989,0.21935487345964905,0.0021696325999999997,3.6832206291389435,6072,2710,3294,448,0.4914844249619886,2.240590405904059,8.400935186205238,-1.6042780748663055,False
2022-05-12 00:00:00,509.586891319489,0.09414130635867153,0.0027133,0.5149550612179133,5413,2195,2843,369,0.23215803704760318,2.4660592255125287,-61.74050819497132,-10.85309617918313,False
2022-05-12 01:00:00,752.166732439162,0.12155247776974176,0.0020017606129999997,1.1394239854957748,6188,3363,2727,363,0.22365945062121975,1.84002378828427,47.603234159252736,14.317384075374108,False
2022-05-12 02:00:00,742.244968507291,0.11630287817412896,0.0023972619570000004,1.3842785253892993,6382,3399,2941,338,0.21837157061114768,1.8776110620770814,-1.3190910344700102,3.1351001939237344,False
2022-05-12 03:00:00,1026.966092020898,0.14883566551027508,0.003983830867,1.6721864285998473,6900,3191,3424,471,0.32183205641519835,2.162331557505484,38.35945484227425,8.1165778752742,False
2022-05-12 04:00:00,969.0749808445111,0.15747074761854257,0.0077505098829999996,1.0362070973154283,6154,2402,3173,646,0.4034450378203626,2.5620316402997503,-5.6371005455951195,-10.811594202898556,False
2022-05-12 05:00:00,1411.635161292789,0.20290860446928116,0.009237359834999999,2.0674580411018777,6957,2759,3753,809,0.5116473944518989,2.521565784704603,45.66831145125674,13.048423789405273,False
2022-05-12 06:00:00,2142.31390415205,0.19960066189807601,0.01,0.9383059535379074,10733,4673,5022,1480,0.45844508969656533,2.2968114701476567,51.761160595496804,54.27626850654017,True
2022-05-12 07:00:00,2470.074132141119,0.32951896106471706,0.015,2.1827238614795994,7496,3285,3896,1331,0.7519251543808582,2.2818873668188737,15.299355867215937,-30.15932171806578,True
2022-05-12 08:00:00,1527.86555770198,0.17310962584432132,0.006309018039999999,1.1187114656128814,8826,4667,4597,867,0.32737637833768585,1.8911506320977074,-38.14495128623571,17.742796157950913,True
2022-05-12 09:00:00,1556.277283561194,0.16692880870548044,0.0066053972999999995,0.9299529913556587,9323,4408,4730,935,0.35305745997304766,2.115018148820327,1.8595697583462467,5.631089961477453,True
2022-05-12 10:00:00,996.574985191818,0.12570320196667734,0.0041415668555,0.8304701946729818,7928,3581,4724,661,0.27829516481201283,2.213906729963697,-35.9641758111782,-14.962994744181056,False
2022-05-12 11:00:00,1790.835073172012,0.18260783860222413,0.003123243543,1.8824113570717613,9807,4692,5234,802,0.38167840434186107,2.090153452685422,79.69897898122709,23.7008072653885,True
2022-05-12 12:00:00,2059.330961502174,0.1814548384441073,0.001,7.189512735075368,11349,6164,4927,638,0.3340900326901645,1.8411745619727449,14.992775848118134,15.723462832670542,True
2022-05-12 13:00:00,1415.210570126181,0.15063444067335616,0.001972127568,1.1380037150450253,9395,4391,4713,765,0.3222980118711412,2.1396037349123205,-31.278138551665393,-17.217375980262585,True
2022-05-12 14:00:00,1089.814307991082,0.13367034318546325,0.002250796475,1.5096737448517412,8153,3793,4187,525,0.2873225172663016,2.1494858950698656,-22.99278065073288,-13.219797764768494,False
2022-05-12 15:00:00,2803.709010361039,0.3703221516789115,0.001879969904,8.399673806090677,7571,3618,4181,601,0.7749333914762407,2.0925925925925926,157.26483767030723,-7.138476634367718,True
2022-05-12 16:00:00,1812.572438693016,0.23709253612727482,0.001879679645,2.639118672246922,7645,3885,4226,444,0.4665566122761946,1.9678249678249677,-35.350907244842524,0.9774138158763712,True
2022-05-12 17:00:00,1891.308521962226,0.250471264993011,0.001894807178,3.9134659726675336,7551,4252,3874,507,0.44480445013222625,1.7758701787394167,4.343886158060739,-1.2295618051013757,True
2022-05-12 18:00:00,543.317543909427,0.08106797133832094,0.0010105471000000001,0.7509623862590278,6702,3612,3447,317,0.15042013950980812,1.8554817275747508,-71.27292889550687,-11.243543901469998,False
2022-05-12 19:00:00,1077.886300787376,0.16729571640344187,0.0010763059530000002,1.7071822121911657,6443,3305,3424,288,0.3261380637783286,1.9494704992435703,98.38974700346942,-3.8645180543121493,False
2022-05-12 20:00:00,2492.061641762664,0.31433673584291927,0.0021430623645,12.929895237524025,7928,5043,3212,328,0.49416253058946336,1.5720801110450129,131.198934427709,23.048269439701997,True
2022-05-12 21:00:00,1049.234745225504,0.15294967131567114,0.0017811577359999999,4.943244108193014,6860,2872,3699,332,0.3653324321815822,2.3885793871866294,-57.89691845329443,-13.471241170534809,False
2022-05-12 22:00:00,569.3525130238891,0.09274352712557242,0.0014,0.9220620771163607,6139,2512,3351,249,0.2266530704712934,2.4438694267515926,-45.73640306759737,-10.510204081632658,False
2022-05-12 23:00:00,498.782876907731,0.10035872774803441,0.0019759044159999998,0.8246927571084517,4970,1862,2880,209,0.26787479962821215,2.669172932330827,-12.394717596196347,-19.042189281641964,False
2022-05-13 00:00:00,352.548222717083,0.06461660973553573,0.00159787975,0.6927777186664424,5456,2220,2950,208,0.15880550572841576,2.457657657657658,-29.318298795108745,9.778672032193159,False
2022-05-13 01:00:00,260.922935401623,0.05542118423993692,0.001272868,0.646528930804134,4708,1820,2847,160,0.14336425022067198,2.586813186813187,-25.98943390192283,-13.709677419354838,False
2022-05-13 02:00:00,489.47726753664,0.09309191090464816,0.001437500175,1.225952024547166,5258,2702,2913,212,0.1811536889476832,1.9459659511472982,87.59457338743219,11.682242990654213,False
2022-05-13 03:00:00,412.659918152168,0.0690182167841057,0.00199,0.6554595540643511,5979,3180,3032,250,0.12976726985917234,1.880188679245283,-15.693752188138498,13.712438189425647,False
2022-05-13 04:00:00,406.53623385148603,0.07466230190109936,0.0010408732010000002,0.8478414816523325,5445,2732,3234,204,0.14880535646101245,1.9930453879941434,-1.4839542275157158,-8.93125940792775,False
2022-05-13 05:00:00,795.011678207659,0.14115974399993944,0.00150343614,5.3571223373955545,5632,2833,3201,257,0.2806253717640872,1.9879985880691846,95.55739735073381,3.4343434343434343,False
2022-05-13 06:00:00,517.3985661556829,0.06805189611412375,0.0019235367220000001,0.5437983115084687,7603,4756,3593,298,0.10878859675266672,1.5986122792262405,-34.919375357837545,34.99644886363635,False
2022-05-13 07:00:00,2211.340492431123,0.2902021643610398,0.002,9.860824619179429,7620,4841,3449,375,0.456794152536898,1.5740549473249328,327.395945230691,0.22359594896750323,True
2022-05-13 08:00:00,1226.3316208273611,0.17108421049488856,0.0019928931925,1.9139434939078586,7168,4353,3545,364,0.2817210247708158,1.6466804502641856,-44.543518963959016,-5.931758530183728,True
2022-05-13 09:00:00,776.47881691727,0.10558591472902774,0.0012391884615000001,1.4459382829182932,7354,4518,3494,330,0.17186339462533642,1.6277113767153608,-36.68280229181335,2.594866071428581,False
2022-05-13 10:00:00,1002.804914268389,0.15472996671322156,0.001174658601,2.0599073236470975,6481,3692,3510,343,0.2716156322503762,1.7554171180931744,29.147749097607758,-11.87109056295893,False
2022-05-13 11:00:00,596.519308114787,0.08532674983761794,0.0011223507810000002,1.3730703035516547,6991,4073,3586,273,0.14645698701566093,1.7164252393812913,-40.51491973890192,7.869155994445309,False
2022-05-13 12:00:00,620.1467273996531,0.08573852169219591,0.001650994331,1.479132566095099,7233,3959,3923,254,0.15664226506684847,1.8269765092194998,3.960880890769003,3.4615934773279955,False
2022-05-13 13:00:00,658.544886304753,0.1028333676303487,0.002,1.4095171303992502,6404,2921,3972,304,0.22545186111083637,2.192399863060596,6.191786106186181,-11.461357666251903,False
2022-05-13 14:00:00,565.215721564538,0.08183230368677254,0.001022684826,1.780344051451366,6907,3150,4189,196,0.17943356240144062,2.192698412698413,-14.17202785734265,7.854465958775769,False
2022-05-13 15:00:00,353.984713447493,0.05824991170766711,0.001,0.7133236095725836,6077,2719,4103,174,0.13018930248160832,2.2350128723795515,-37.37175029957584,-12.01679455624729,False
2022-05-13 16:00:00,2188.6113524913712,0.3799672486964186,0.0009978718474999999,22.584869031148802,5760,2417,3806,246,0.9055073862190199,2.383119569714522,518.2784932084393,-5.216389665953591,False
2022-05-13 17:00:00,415.441330152472,0.06734338306896936,0.001,0.8959023124720573,6169,2634,3935,178,0.15772260066532726,2.34206529992407,-81.01804006090158,7.100694444444455,False
2022-05-13 18:00:00,417.14689698811,0.0766110003651258,0.001,0.7788536422270886,5445,2681,3280,163,0.15559376985755688,2.030958597538232,0.41054336962862426,-11.736099854109261,False
2022-05-13 19:00:00,118.153713728482,0.025967849171094945,0.0009,0.23535212290093446,4550,2208,2855,76,0.05351164571036322,2.0606884057971016,-71.67575389351397,-16.43709825528007,False
2022-05-13 20:00:00,163.373072393369,0.037791596667445984,0.0007876272340000001,0.4698320189932285,4323,2120,2626,77,0.07706276999687217,2.0391509433962263,38.27163551439556,-4.989010989010989,False
2022-05-13 21:00:00,403.374080827862,0.09764562595687774,0.000800609589,1.4473660254763312,4131,1946,2590,157,0.20728370032264232,2.1228160328879753,146.90365120674204,-4.441360166551012,False
2022-05-13 22:00:00,447.319573364713,0.11771567720124027,0.0007595708565,2.185330004943827,3800,1859,2349,108,0.24062376189602636,2.0441097364174285,10.894476027477973,-8.012587751149846,False
2022-05-13 23:00:00,165.964042412879,0.0475814341780043,0.00098,0.3764356500278424,3488,1737,1984,81,0.0955463686890495,2.0080598733448474,-62.89810410832089,-8.21052631578948,False
2022-05-14 00:00:00,101.852778443856,0.02730637491792386,0.00097,0.1987030119437992,3730,1920,2015,74,0.053048322106175,1.9427083333333333,-38.62961099099373,6.938073394495414,False
2022-05-14 01:00:00,362.599624891508,0.08584271422620927,0.0009459206355,3.123666754476241,4224,2143,2277,87,0.1692018781574932,1.9710685954269715,256.00366571382506,13.243967828418235,False
2022-05-14 02:00:00,96.009128688207,0.024135024808498492,0.0007335841525000001,0.15332930050955798,3978,1792,2437,72,0.053576522705472654,2.2198660714285716,-73.52199999739837,-5.823863636363635,False
2022-05-14 03:00:00,188.10904430537,0.045404065726615976,0.0008,0.5332988481212901,4143,2036,2471,96,0.09239147559202848,2.0348722986247543,95.9282902319223,4.147812971342391,False
2022-05-14 04:00:00,127.11230707345001,0.03241007319567823,0.000559,0.4739924333970878,3922,2006,2293,58,0.06336605537061317,1.955134596211366,-32.42626501940008,-5.334298817282168,False
2022-05-14 05:00:00,175.514479631278,0.04611520747012034,0.000876845,0.4049343784626475,3806,1966,2283,84,0.08927491334246083,1.935910478128179,38.07827398637291,-2.9576746557878675,False
2022-05-14 06:00:00,695.675532297418,0.14403220130381325,0.0013351305,3.6174145790877406,4830,3052,2254,136,0.22794086903585126,1.5825688073394495,296.3636127109842,26.904887020493963,False
2022-05-14 07:00:00,338.557446250923,0.07192637481430275,0.001117525831,0.8833073144274998,4707,2736,2501,149,0.123741756670659,1.7203947368421053,-51.33400119264486,-2.546583850931672,False
2022-05-14 08:00:00,171.241463958886,0.03849853056629631,0.0008095,0.2874541112440929,4448,2084,2896,112,0.08216960842556909,2.1343570057581576,-49.42026357560313,-5.502443169747185,False
2022-05-14 09:00:00,373.80063063745,0.07090300277645106,0.0007805743710000001,0.7387303789035073,5272,2556,3177,162,0.1462443781836659,2.0625978090766823,118.28862122271815,18.525179856115102,False
2022-05-14 10:00:00,1509.795187848038,0.2615722778669505,0.000589645055,8.280516694969736,5772,2311,3797,197,0.6533081730194885,2.49762007788836,303.90386321000926,9.484066767830047,False
2022-05-14 11:00:00,344.024470008322,0.051655325827075375,0.000928825298,0.6860870739793744,6660,3181,3829,177,0.1081497862333612,2.0936812323168814,-77.21383186426289,15.384615384615374,False
2022-05-14 12:00:00,3430.65164064926,0.5958061202933762,0.0006678709875,39.544610102306684,5758,2719,3589,200,1.2617328579070468,2.117690327326223,897.2115182871357,-13.543543543543546,False
2022-05-14 13:00:00,322.065449005076,0.0598857287105013,0.000901527351,1.1140717564907492,5378,2626,3223,131,0.12264487776278599,2.047981721249048,-90.61212029840127,-6.599513720041683,False
2022-05-14 14:00:00,209.052518988434,0.02977956110946353,0.0008224057385,0.31334030047289246,7020,4084,3466,126,0.051188178008921156,1.7189030362389814,-35.090050909143265,30.531796206768313,False
2022-05-14 15:00:00,326.361816701106,0.05678820544651227,0.0006025185,0.9673060238850812,5747,3075,3277,145,0.10613392413044098,1.8689430894308943,56.11474967166612,-18.13390313390313,False
2022-05-14 16:00:00,477.821339414962,0.10242686804179249,0.0007491236860000001,2.547496933493034,4665,2028,3073,134,0.2356121003032357,2.3002958579881656,46.40846905585407,-18.827214198712372,False
2022-05-14 17:00:00,157.243591818802,0.03463515238299603,0.000696842117,0.34591016148420317,4540,2125,2947,103,0.07399698438531858,2.136470588235294,-67.09155099449326,-2.6795284030010746,False
2022-05-14 18:00:00,88.902347013672,0.0211823557335411,0.000501,0.15756780833525397,4197,1759,2819,81,0.05054141387929051,2.3860147811256396,-43.46202221320555,-7.555066079295159,False
2022-05-14 19:00:00,106.662267553779,0.028603450671434435,0.0005001001,0.36110677328551677,3729,1708,2403,54,0.062448634399168035,2.183255269320843,19.976886029089602,-11.150822015725515,False
2022-05-14 20:00:00,115.120373675101,0.03000270359007063,0.000503634481,0.6585632506486881,3837,1582,2548,68,0.0727688834861574,2.425410872313527,7.929801527102764,2.8962188254223697,False
2022-05-14 21:00:00,166.602831933125,0.04239257810003181,0.000453549568,0.8823304411826886,3930,1638,2517,47,0.10171113060630342,2.399267399267399,44.72054477804301,2.423768569194684,False
2022-05-14 22:00:00,74.462690063244,0.02180459445482987,0.0005,0.21114167100296877,3415,1414,2181,52,0.05266102550441584,2.4151343705799153,-55.30526750401602,-13.104325699745544,False
2022-05-14 23:00:00,140.780158137473,0.03771233810272515,0.000955980968,0.4491664003907061,3733,1797,2072,60,0.07834176857956204,2.077351140790206,89.06133799074819,9.311859443631043,False
